店铺id,城市,类型,店名,点评,人均,口味,环境,服务
5615,郑州,新疆菜,兄弟爆炒大盘鸡,11,15,7.5,7.4,7.5
5616,郑州,新疆菜,刘记烩面大盘鸡,3,30,7,6.9,7.1
5617,郑州,新疆菜,豫见新疆传承西域美食,43,50,7.6,7.5,7.4
5618,郑州,新疆菜,三毛烙馍村大盘鸡,3,19,6.9,6.9,6.9
5623,郑州,粤菜,信阳客家饭店,1,,6.9,6.9,6.9
5627,郑州,自助餐,釜山第一烤场,1,40,6.9,6.9,6.9
5630,郑州,北京菜,五顺斋清真烤鸭(文化路店),231,40,8.8,8.8,8.7
5631,郑州,自助餐,炫启回转自助火锅,4,42,7.1,7.2,7.2
5632,郑州,北京菜,意品香北京烤鸭,175,21,7.8,7.7,7.7
5633,郑州,北京菜,郝佬大北京烤鸭,27,38,7.6,7.6,7.6
5638,郑州,海鲜,舟山味道海鲜馆,1,54,6.9,6.9,6.9
5639,郑州,海鲜,麻辣壹号,3,16,7.2,7.2,7.2
5641,郑州,江浙菜,西杭轩杭帮菜分店,8,56,7.5,7.5,7.5
5645,郑州,火锅,掂档潮汕牛肉火锅(华润万象城店),58,75,6.9,7.6,7.1
5646,郑州,火锅,王婆大虾(五龙口店),42,33,7.5,7.4,7.3
5648,郑州,烧烤,金诺郎烧烤涮自助餐厅,22,32,7.5,7.4,7.6
5649,郑州,烧烤,一品翅道(清真店),4,13,7.5,7.5,7.5
5653,郑州,西餐,ZAX BBQ,271,101,8.7,9,8.4
5655,郑州,西餐,豪泰来中西餐厅(瑞达路店)分店,70,48,7.3,7.1,7.2
5657,郑州,西餐,爵士牛排,28,40,7.6,7.7,7.5
5658,郑州,西餐,麦香汉堡(福都店),7,10,7.1,7.1,7.1
5661,郑州,小吃快餐,汉堡王(郑州中原新城店)分店,449,28,8.4,8.4,8.1
5662,郑州,小吃快餐,醒屋牛肉饭(人民路店)分店,84,24,7.5,8.2,7.9
5663,郑州,小吃快餐,华莱士(索凌路店)分店,243,15,7.7,7.6,7.6
5664,郑州,小吃快餐,俏七夕米线,38,13,7.5,6.8,6.9
5665,郑州,小吃快餐,德克士(五一公园餐厅),148,31,7.6,7.7,7.5
5668,郑州,小吃快餐,魏家凉皮(阿卡迪亚店)分店,31,21,6.9,7,6.9
5670,郑州,小吃快餐,祥记生煎(人民路店),46,18,7.1,7.2,7.2
5672,郑州,川菜,醉巴鲜烤鱼(德化无限城店)分店,67,58,7.9,7.8,7.9
5673,郑州,川菜,喜来秘制烤鱼,150,53,7.9,7.6,8
5674,郑州,川菜,炉鱼(厨掌柜鸡鱼虾),10,23,7.5,7.4,7.4
5675,郑州,川菜,秘制地锅村,2,27,7.3,7.1,7.1
5676,郑州,川菜,老狼大盘鸡(登封店),40,32,7.3,7.2,7.3
5679,郑州,粉面馆,姐弟俩土豆粉(锦艺城购物B区店),31,29,7.5,7.5,7.5
5680,郑州,粉面馆,三娃儿重庆小面(华润万象城店),28,23,7.4,7.6,7.6
5681,郑州,粉面馆,秋菊螺蛳粉,5,14,7.5,7.5,7.3
5682,郑州,粉面馆,螺专甲正宗柳州螺蛳粉(聚源路店),2,10,7.6,7.6,7.6
5683,郑州,粉面馆,中华扯面(金水万达店),11,19,7.1,7.2,7.5
5684,郑州,粉面馆,爱螺柳州螺蛳粉(淮河路店),11,12,7.2,7.4,7.4
5686,郑州,粉面馆,口口香过桥米线,13,10,7.5,7.5,7.5
5687,郑州,粉面馆,崔记米线(南阳路店)分店,23,12,7.4,6.9,6.9
5688,郑州,粉面馆,陕西哨子面,5,13,7.3,7.1,7.1
5693,郑州,咖啡厅,咖啡陪你CaffeBene(大上海城店),97,44,7.4,7.5,7.3
5694,郑州,咖啡厅,咖啡阿琳娜,53,42,7.1,7.3,7.3
5698,郑州,面包甜点,西树泡芙(大卫城店),201,26,8.3,8.2,8.1
5699,郑州,咖啡厅,城市花园咖啡厅暂停营业,12,58,7,7,7
5700,郑州,面包甜点,旧金山芝士蛋糕(中原万达店)分店,7,30,7.6,7.6,7.6
5701,郑州,面包甜点,仟吉西饼(南阳路店)分店,1,23,7.6,7.6,7.6
5702,郑州,面包甜点,桂洲村桃酥(经五路店),22,10,7.6,7.7,7.6
5703,郑州,面包甜点,G9分子冰淇淋(锦艺城购物C区店),25,20,7.6,7.6,7.6
5704,郑州,其他,清真·佰客基,413,40,8.4,8.4,8.4
5706,郑州,其他,花海游龙饺子王(锦艺城购物B区店...,14,31,6.4,6.9,6.7
5707,郑州,其他,江南水乡苏豫坊,9,46,6.8,7.3,7.1
5711,郑州,其他,秦记烙馍村(银屏路店),12,23,7.2,7.1,7.1
5723,中山,湘菜,满庭湘(板芙店),2,55,7,7,7
5726,中山,湘菜,湘一湘味,9,30,6.9,6.9,6.9
5732,中山,海鲜,军佬海鲜酒家,3,36,6.9,6.8,6.8
5733,中山,火锅,小龙坎老火锅(南下店),743,96,7.9,9,8.5
5734,中山,火锅,去辣里新派重庆火锅,27,102,7.4,7.8,7.6
5737,中山,火锅,麻辣英雄重庆老火锅(三乡店),16,103,6.4,6.5,6.6
5739,中山,火锅,飘湘土鸭,1,30,7,7,7
5744,中山,江浙菜,食得福饭店,2,,6.9,6.9,6.9
5745,中山,小吃面食,欧风麦甜,3,14,7,7,7
5746,中山,小吃面食,正新鸡排,4,11,7.1,7,7.3
5747,中山,小吃面食,嘉洲鸡(库充店),2,19,7,7,7
5755,中山,快餐简餐,霖记(峰华店),16,17,6.7,7.1,7
5756,中山,快餐简餐,绝味鸭脖(中山港1+1店),83,14,7.4,7.4,7.4
5757,中山,快餐简餐,华莱士(文康店)分店,22,15,6.9,6.9,6.9
5758,中山,韩国料理,GOGIYA韩国传统烤肉店(二店),186,88,8.2,8.4,8.6
5760,中山,快餐简餐,豪巴适重庆小面(伊电园店),3,15,7.2,7.2,7.2
5765,中山,面包甜点,Halo Cafe(悦来店),4,,7.3,6.7,7
5766,中山,面包甜点,陈生陈太,3,,7.1,7.1,7
5767,中山,面包甜点,他她偶遇饮品he met her,2,,7.2,7.4,7.5
5769,中山,面包甜点,大口九芝士茶,1,10,7.4,7.4,7.4
5776,中山,粤菜,海港城海鲜大酒楼,407,139,8.3,8.8,7.6
5779,中山,咖啡厅,阳光奶伽,2,12,6.9,6.9,6.9
5780,中山,其他,莲圆健康素食,23,96,7.6,7.8,7.6
5782,中山,其他,富祥餐馆,1,35,7,7,7
5784,中山,粤菜,灯之城渔村,6,51,7.5,7.5,7.5
5785,中山,粤菜,丰源轩(沙溪店)分店,180,37,7.4,7.5,7.5
5786,中山,粤菜,华生行(富华道店)分店,52,26,7.2,6.9,6.8
5787,中山,粤菜,龙环食店,3,35,7.1,7.1,7.1
5792,中山,粤菜,潮州牛肉丸,1,85,6.9,6.9,6.9
5797,中山,日本料理,贺禧日式私厨,44,89,7.8,7.5,7.8
5801,珠海,海鲜,横琴湾酒店渔港食街,451,152,8.3,8.9,8.5
5802,珠海,海鲜,长隆企鹅酒店喷泉广场餐厅,38,135,8.3,8.6,8.5
5803,珠海,海鲜,鲜乐三文鱼,5,44,6.8,6.8,6.8
5804,珠海,川菜,坤记多味烤鱼,18,15,7.6,7.3,7.6
5808,珠海,湘菜,回家湘(横琴店),88,50,7.2,6.9,7
5809,珠海,湘菜,001印象湘家(香洲店),41,45,7.3,7.2,7.2
5813,珠海,粤菜,味之林(沿河路店)分店,150,58,7.7,7.6,7.5
5814,珠海,粤菜,龙轩怡庭宴会海鲜酒家,102,109,7.8,7.7,7.6
5818,珠海,面馆,第壹面(香华分店),14,12,7.2,7.1,7.2
5821,珠海,火锅,芝麻串串香重庆火锅(南屏店),24,36,7.2,7.1,7.4
5827,珠海,火锅,那些年重庆老火锅,11,89,7,7,7
5829,珠海,其他,古琢餐厅(南方软件园店),295,53,8.1,9.1,8.4
5830,珠海,其他,柒月一_,59,57,7.2,7.5,7.5
5832,珠海,其他,客香园海南椰子鸡餐厅,2,50,7,7,6.9
5835,珠海,其他,颍川堂客家美食,6,38,7,6.9,7
5837,珠海,其他,曼岛物语咖啡,12,31,7,7.2,7.1
5838,珠海,西餐,亲吻榴莲-榴莲研究所(摩尔广场店...,177,72,7.9,8.1,8.3
5842,珠海,面包甜点,源记传承,122,17,7.9,8,7.7
5843,珠海,面包甜点,甜品蔡,92,20,7.9,7.8,8.1
5844,珠海,面包甜点,甜蜜蜜糖水,16,16,7.6,7.6,7.4
5845,珠海,面包甜点,Honey Kobo麦佬汇(兰埔总店)分店,35,16,7.1,7.3,7.2
5847,珠海,面包甜点,Resound 皇茶(花花街店),8,10,7.1,7.1,7.3
5848,珠海,面包甜点,喜凤梨鲜榨果汁(百汇城店),2,15,7.3,7.3,7.3
5849,珠海,面包甜点,阿2时尚茶饮(凤凰北华海店)分店,11,12,7.2,7.2,7.3
5850,珠海,日本料理,深蓝金枪,7,35,7.4,7.1,7.5
5855,珠海,小吃快餐,大家乐(富绅花园店)分店,320,35,7.6,7.7,7.6
5856,珠海,小吃快餐,傻发港式牛_云吞面,14,45,6.8,7.2,7.4
5857,珠海,小吃快餐,海象餐厅,73,70,7.4,7.6,7.2
5858,珠海,小吃快餐,拾味时光餐厅,9,19,7.2,7.3,7.3
5862,珠海,小吃快餐,花溪牛肉粉(柠溪店),12,16,7,7,7
